choice, accuracy, solution,  reward, cumulative_reward, rt,  total_trial_time, iti, cp_with_slow_fast, high_val_cue
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,2.877600000000000000e+04,2.834718227386474609e-01,1.748190879821777344e+00,4.729810010379158491e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,2.883600000000000000e+04,2.983880043029785156e-01,1.754126071929931641e+00,4.605227077401456981e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,2.889000000000000000e+04,2.665839195251464844e-01,1.950022935867309570e+00,6.936516416367505267e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,2.894700000000000000e+04,3.116400241851806641e-01,2.046501159667968750e+00,7.402082697777170317e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,2.900000000000000000e+04,3.007388114929199219e-01,1.798316001892089844e+00,5.054670234738916079e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,2.905500000000000000e+04,3.027641773223876953e-01,1.917623996734619141e+00,6.230721830436070086e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,2.911100000000000000e+04,2.351739406585693359e-01,1.934606790542602539e+00,7.076724535898410995e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.917100000000000000e+04,3.209331035614013672e-01,1.584218978881835938e+00,2.757430851294783158e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,2.922500000000000000e+04,3.135769367218017578e-01,1.911736965179443359e+00,6.038183261431377957e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,2.928100000000000000e+04,3.759839534759521484e-01,1.925844907760620117e+00,5.631398576939922185e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,2.934200000000000000e+04,3.304090499877929688e-01,1.809426069259643555e+00,4.893546329270426209e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,2.940300000000000000e+04,3.138492107391357422e-01,1.733623981475830078e+00,4.231323559058515205e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.946200000000000000e+04,3.335552215576171875e-01,2.058412075042724609e+00,7.312875962391534035e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.952100000000000000e+04,3.056111335754394531e-01,1.986249923706054688e+00,7.009663762874825954e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,2.957800000000000000e+04,2.846558094024658203e-01,1.617125034332275391e+00,3.351724379500042872e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,2.962600000000000000e+04,4.041168689727783203e-01,1.889286041259765625e+00,4.910360027771218938e-01,1.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,2.968000000000000000e+04,3.298039436340332031e-01,1.646871089935302734e+00,3.215061912688705337e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,2.973700000000000000e+04,2.708549499511718750e-01,1.542107820510864258e+00,2.803604298087588043e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,2.978800000000000000e+04,3.044710159301757812e-01,1.894563198089599609e+00,6.079315135082342669e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,2.984000000000000000e+04,3.195478916168212891e-01,1.810415029525756836e+00,5.018900610403165263e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,2.989200000000000000e+04,3.300330638885498047e-01,1.862060785293579102e+00,5.306691143871555827e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.994200000000000000e+04,3.211159706115722656e-01,1.771332979202270508e+00,4.687763122992825160e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,2.999400000000000000e+04,2.897870540618896484e-01,1.755277872085571289e+00,4.741294894618405809e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,3.004600000000000000e+04,3.358969688415527344e-01,1.935129165649414062e+00,6.091523820298587744e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.009600000000000000e+04,3.016011714935302734e-01,1.605362892150878906e+00,3.148829372279530192e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,3.014800000000000000e+04,4.484181404113769531e-01,2.066832065582275391e+00,6.314488040136314595e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,3.019900000000000000e+04,3.181028366088867188e-01,1.998806953430175781e+00,6.968988699342245630e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,3.025000000000000000e+04,3.102478981018066406e-01,1.888452053070068359e+00,6.022597790531348805e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.030400000000000000e+04,2.971849441528320312e-01,1.868641138076782227e+00,5.709447790960827662e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.035800000000000000e+04,3.646988868713378906e-01,1.837899923324584961e+00,4.756688415877146636e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,3.041000000000000000e+04,3.043930530548095703e-01,1.842117071151733398e+00,5.511230115843011035e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.046400000000000000e+04,3.183898925781250000e-01,1.688072919845581055e+00,3.727766760491632581e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,3.052000000000000000e+04,3.000409603118896484e-01,1.651906967163085938e+00,3.580896020110553857e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.057400000000000000e+04,2.821910381317138672e-01,1.783641099929809570e+00,5.083020785450621526e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,3.062900000000000000e+04,3.180220127105712891e-01,1.872485876083374023e+00,5.641418578307785259e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,3.066800000000000000e+04,1.804111003875732422e-01,1.834930181503295898e+00,6.656455909501123314e-01,1.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.072500000000000000e+04,3.684670925140380859e-01,1.799207925796508789e+00,4.318562976564944145e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.078100000000000000e+04,7.759771347045898438e-01,2.035032987594604492e+00,2.837597557387658842e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,3.083400000000000000e+04,2.961051464080810547e-01,1.859958171844482422e+00,5.601796478100411480e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.089400000000000000e+04,2.961399555206298828e-01,1.716947793960571289e+00,4.273170629824185052e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.095600000000000000e+04,3.155369758605957031e-01,1.976559162139892578e+00,6.703452120605982723e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,3.100800000000000000e+04,2.393679618835449219e-01,1.896225929260253906e+00,6.666606579173072200e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.107100000000000000e+04,2.504520416259765625e-01,1.622209072113037109e+00,3.725625446730069235e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.113500000000000000e+04,3.208119869232177734e-01,1.665796995162963867e+00,3.550892548527326831e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,3.118200000000000000e+04,3.081610202789306641e-01,1.805246829986572266e+00,5.102404641949482844e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.124400000000000000e+04,3.492560386657714844e-01,1.895906925201416016e+00,5.561613291276457094e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.129800000000000000e+04,3.533101081848144531e-01,1.641205072402954102e+00,2.977066067116441173e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.136000000000000000e+04,3.690741062164306641e-01,1.824477910995483398e+00,4.720685091279711032e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.142200000000000000e+04,3.637788295745849609e-01,1.735883951187133789e+00,3.747787192840724146e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,3.147200000000000000e+04,3.104259967803955078e-01,1.738614797592163086e+00,4.300762962013111590e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,3.152700000000000000e+04,3.201420307159423828e-01,1.588400840759277344e+00,2.853524752738465509e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,3.157900000000000000e+04,3.673329353332519531e-01,1.839963912963867188e+00,4.751655595030750967e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.163900000000000000e+04,2.880830764770507812e-01,1.887486934661865234e+00,6.125351977246443758e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.170200000000000000e+04,3.157551288604736328e-01,1.892647981643676758e+00,5.886029127193790345e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,3.176100000000000000e+04,2.688097953796386719e-01,2.007694005966186523e+00,7.462180144147247951e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.181500000000000000e+04,2.488739490509033203e-01,1.865302085876464844e+00,6.283949209194027441e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,3.187400000000000000e+04,2.982869148254394531e-01,1.770983934402465820e+00,4.829189119537010688e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.193000000000000000e+04,3.229770660400390625e-01,2.020443916320800781e+00,7.031812076112424759e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,3.197300000000000000e+04,2.784249782562255859e-01,1.724483013153076172e+00,4.446588409144101584e-01,1.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,3.203200000000000000e+04,3.058140277862548828e-01,1.721966981887817383e+00,4.333833943252460297e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.209600000000000000e+04,2.635271549224853516e-01,1.897849082946777344e+00,6.310688919102778183e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.215300000000000000e+04,3.532769680023193359e-01,1.662935018539428711e+00,3.277292834768044116e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,3.221900000000000000e+04,3.336961269378662109e-01,2.028689861297607422e+00,7.060616212930841407e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,3.228000000000000000e+04,2.814109325408935547e-01,1.692759037017822266e+00,4.158699865045236144e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,3.234800000000000000e+04,2.694351673126220703e-01,1.561664104461669922e+00,2.944045040033622107e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.241000000000000000e+04,3.625400066375732422e-01,1.888411998748779297e+00,5.326264310515186340e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.247200000000000000e+04,2.985589504241943359e-01,1.579010963439941406e+00,2.786297628107689550e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.253800000000000000e+04,3.330228328704833984e-01,1.933836936950683594e+00,6.121748987982268408e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,3.258900000000000000e+04,3.147108554840087891e-01,1.628047943115234375e+00,3.239032987512449058e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.265000000000000000e+04,3.414041996002197266e-01,1.939882993698120117e+00,6.135619835526339161e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,3.271700000000000000e+04,2.861261367797851562e-01,1.551817893981933594e+00,2.824524566109268831e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.277900000000000000e+04,2.805230617523193359e-01,1.942734956741333008e+00,6.581629258714906117e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,3.284000000000000000e+04,3.124020099639892578e-01,1.885891914367675781e+00,5.775368147734837310e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.289700000000000000e+04,3.180258274078369141e-01,1.895961999893188477e+00,5.902559505459155087e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.295700000000000000e+04,3.081548213958740234e-01,1.679526805877685547e+00,3.867048354735688198e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.302000000000000000e+04,3.228991031646728516e-01,1.734754800796508789e+00,4.214759036251443658e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.308200000000000000e+04,3.186440467834472656e-01,1.570842981338500977e+00,2.592335172105929009e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.314400000000000000e+04,3.290088176727294922e-01,1.885722875595092773e+00,5.613375563443361305e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,3.319700000000000000e+04,2.946410179138183594e-01,1.594135999679565430e+00,3.058158796881210173e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.326100000000000000e+04,2.866930961608886719e-01,1.746261835098266602e+00,4.686175077136190414e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,3.332400000000000000e+04,2.908029556274414062e-01,1.915276050567626953e+00,6.338004411303777008e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,3.338100000000000000e+04,4.091558456420898438e-01,1.875896930694580078e+00,4.765878932758841335e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,3.344000000000000000e+04,2.405130863189697266e-01,1.911279916763305664e+00,6.877560163676679217e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.350200000000000000e+04,2.850310802459716797e-01,1.925659894943237305e+00,6.468033418814262969e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.200000000000000000e+01,3.354400000000000000e+04,2.303919792175292969e-01,1.808423995971679688e+00,5.887075138029334020e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,3.360500000000000000e+04,3.058319091796875000e-01,1.602796077728271484e+00,3.084716705013280102e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.366600000000000000e+04,2.717349529266357422e-01,1.607321023941040039e+00,3.491432599574814666e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.372700000000000000e+04,2.471489906311035156e-01,1.963486909866333008e+00,7.123206583806344083e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,3.377300000000000000e+04,3.342249393463134766e-01,1.649202108383178711e+00,3.286422480056032658e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.383000000000000000e+04,4.593389034271240234e-01,2.104489088058471680e+00,6.661921347858943410e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.389200000000000000e+04,3.057329654693603516e-01,1.643944025039672852e+00,3.438553409345282419e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.395400000000000000e+04,3.384509086608886719e-01,1.670300960540771484e+00,3.475498321719953654e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.401400000000000000e+04,3.238329887390136719e-01,1.554241895675659180e+00,2.519514913229914943e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,3.406900000000000000e+04,3.782699108123779297e-01,2.021272182464599609e+00,6.395311516931327933e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,3.411300000000000000e+04,2.717170715332031250e-01,1.757655858993530273e+00,4.974169479323004017e-01,1.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,3.416900000000000000e+04,1.376509666442871094e-01,1.527750968933105469e+00,4.086241758907149246e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,3.422400000000000000e+04,3.624160289764404297e-01,1.945600032806396484e+00,5.874909683190998599e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,3.427700000000000000e+04,2.585148811340332031e-01,1.521311044692993164e+00,2.758521629286026511e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.433700000000000000e+04,6.067738533020019531e-01,1.926955938339233398e+00,3.361364104963700528e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.440100000000000000e+04,2.985110282897949219e-01,1.925707101821899414e+00,6.282643135315689742e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.446200000000000000e+04,2.509279251098632812e-01,1.850066900253295898e+00,6.117539365052797606e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.451900000000000000e+04,3.310279846191406250e-01,1.862801074981689453e+00,5.413571257782274770e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,3.458400000000000000e+04,4.223828315734863281e-01,1.939854860305786133e+00,5.312446218839717016e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.464000000000000000e+04,3.151090145111083984e-01,1.963398218154907227e+00,6.612413684757055821e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,3.469500000000000000e+04,4.215371608734130859e-01,1.664390802383422852e+00,2.594452866298477822e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.475100000000000000e+04,3.328969478607177734e-01,1.871764183044433594e+00,5.476376758394434496e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.481100000000000000e+04,3.483481407165527344e-01,1.747679948806762695e+00,4.121731254737645012e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.486700000000000000e+04,2.623701095581054688e-01,1.895006895065307617e+00,6.403632979275328818e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.492700000000000000e+04,3.173971176147460938e-01,1.846065044403076172e+00,5.365838255742056973e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,3.498000000000000000e+04,2.974889278411865234e-01,1.732764959335327148e+00,4.361668922509695512e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,3.503500000000000000e+04,3.702740669250488281e-01,1.838733196258544922e+00,4.749562570444390008e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,3.508800000000000000e+04,2.929921150207519531e-01,1.753091812133789062e+00,4.780957520570826569e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,3.514300000000000000e+04,1.909630298614501953e-01,1.443027019500732422e+00,2.713659533724350204e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.519900000000000000e+04,3.880538940429687500e-01,2.048768043518066406e+00,6.697849544339191663e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.525300000000000000e+04,2.972068786621093750e-01,1.568086147308349609e+00,2.716885776206129921e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,3.530600000000000000e+04,4.036810398101806641e-01,1.926239013671875000e+00,5.310553119090500873e-01,0.000000000000000000e+00,1.120000000000000000e+02
